Enterprise_id,Label,Registered_capital (Ten thousand Yuan),Province,Enterprise_type,Establishment_Duration (Days),Paid_in_capital (Ten thousand Yuan),Sector,SH_num,MS_num,CL_5years+,CL_5years,CL_4years,CL_3years,CL_2years,CL_1year,Branch_num,Certificate_num_5years+,Certificate_num_5years,Certificate_num_4years,Certificate_num_3years,Certificate_num_2years,Certificate_num_1year,Executee_num_5years+,Executee_num_5years,Executee_num_4years,Executee_num_3years,Executee_num_2years,Executee_num_1year,Overdue_tax_num_3years,Overdue_tax_num_2years,Overdue_tax_num_1year,Administrative_penalty_num_5years,Administrative_penalty_num_4years,Administrative_penalty_num_3years,Administrative_penalty_num_2years,Administrative_penalty_num_1year,Trademark_info_num_5years+,Trademark_info_num_5years,Trademark_info_num_4years,Trademark_info_num_3years,Trademark_info_num_2years,Trademark_info_num_1year,Patent_info_num_5years+,Patent_info_num_5years,Patent_info_num_4years,Patent_info_num_3years,Patent_info_num_2years,Patent_info_num_1year,Work_copyright_info_num_5years+,Work_copyright_info_num_5years,Work_copyright_info_num_4years,Work_copyright_info_num_3years,Work_copyright_info_num_2years,Work_copyright_info_num_1year,Software_copyright_info_num_5years+,Software_copyright_info_num_5years,Software_copyright_info_num_4years,Software_copyright_info_num_3years,Software_copyright_info_num_2years,Software_copyright_info_num_1year,t-1 Basic old-age insurance for urban employees,t-2 Basic old-age insurance for urban employees,t-3 Basic old-age insurance for urban employees,t-1 Unemployment insurance,t-2 Unemployment insurance,t-3 Unemployment insurance,t-1 Basic medical insurance for employees,t-2 Basic medical insurance for employees,t-3 Basic medical insurance for employees,t-1 Employment injury insurance,t-2 Employment injury insurance,t-3 Employment injury insurance,t-1 Birth insurance,t-2 Birth insurance,t-3 Birth insurance,Legal_proceedings_num_5years+,Legal_proceedings_num_5years,Legal_proceedings_num_4years,Legal_proceedings_num_3years,Legal_proceedings_num_2years,Legal_proceedings_num_1year,Filing_information_num_5years+,Filing_information_num_5years,Filing_information_num_4years,Filing_information_num_3years,Filing_information_num_2years,Filing_information_num_1years,Ratepaying_Credit_Grade_A_num
1294,0,5000,Sichuan,Limited liability company (Natural person investment or holding),1470,2405,Construction industry,4,3,0,0,1,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,4,0,6,4,0,6,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,0,6800,Sichuan,Limited liability company (Natural person investment or holding),1615,1000,Construction industry,2,2,0,0,7,4,0,9,,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,7,10,11,7,10,11,7,10,11,7,10,11,0,0,0,0,0,4,0,0,0,0,0,3,0
1296,0,4000,Sichuan,Limited liability company (sole proprietorship of natural person),2362,0.1,Construction industry,1,2,0,3,0,6,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,14,17,14,14,17,14,14,17,14,14,17,14,14,0,0,0,0,2,0,0,0,0,0,0,0,0
1297,0,4900,Sichuan,Limited liability company (Natural person investment or holding),1512,4900,Construction industry,5,2,0,0,7,6,1,3,2,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13,0,7,0,0,7,7,0,37,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,0,5000,Sichuan,Limited liability company (Natural person investment or holding),2881,500,Construction industry,2,2,0,0,0,3,5,5,,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,12,9,4,12,9,4,12,9,4,12,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,0,1100,Sichuan,Limited liability company (Natural person investment or holding),1296,1100,Construction industry,2,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,6,23,24,6,23,24,6,23,24,6,23,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,0,4100,Sichuan,Limited liability company (Natural person investment or holding),2720,4100,Construction industry,2,2,16,0,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,31,27,27,31,27,27,31,27,27,31,27,27,31,0,0,0,0,0,0,0,0,0,0,0,0,1
1301,0,5018,Sichuan,Limited liability company (Natural person investment or holding),4585,2100,"Residential services, repair and other services",3,2,45,11,15,3,0,5,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,86,69,103,86,69,103,86,69,103,86,69,103,86,69,0,0,0,0,0,63,0,0,1,20,8,9,2
1302,0,4000,Sichuan,Limited liability company (sole proprietorship of natural person),2659,1000,Construction industry,1,3,1,10,5,8,11,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,11,17,6,0,17,6,0,17,6,11,17,6,11,0,0,0,0,2,2,0,0,0,0,2,1,0
1303,0,1000,Sichuan,Limited liability company (sole proprietorship of natural person),742,1000,Wholesale and retail,1,2,0,0,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,3,0,,3,0,,3,0,,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,0,4000,Sichuan,Limited liability company (Natural person investment or holding),1394,4000,Construction industry,4,2,0,0,0,2,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,26,29,23,26,29,23,26,29,23,26,29,23,26,0,0,0,0,0,0,0,0,0,0,0,0,2
1305,0,1000,Sichuan,Limited liability company (Natural person investment or holding),2354,880,Construction industry,2,2,0,7,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,27,18,33,27,18,33,27,18,33,27,18,33,27,0,0,0,0,0,0,0,0,0,0,0,0,2
1306,0,3000,Sichuan,Limited liability company (Natural person investment or holding),891,0,Construction industry,3,2,0,0,0,0,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,0,4001,Sichuan,Limited liability company (Natural person investment or holding),917,0,Construction industry,2,2,0,0,0,2,0,7,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,0,13140,Sichuan,Other limited liability companies,1180,0,Construction industry,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,8,7,1,8,7,1,8,7,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,0,8800,Sichuan,Limited liability company (Natural person investment or holding),987,1770,Construction industry,3,2,0,0,0,5,11,0,,0,0,0,6,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1310,0,5000,Sichuan,Limited liability company (Natural person investment or holding),2297,5000,Wholesale and retail,2,3,2,3,5,0,7,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,79,22,18,79,22,18,79,22,18,79,22,18,79,22,18,0,0,0,0,7,0,0,0,0,0,5,1,1
1311,1,1080,Sichuan,Limited liability company (sole proprietorship of natural person),707,0,Construction industry,1,2,0,0,0,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,,14,8,,14,8,,14,8,,14,8,,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,1000,Shandong,Limited liability company (wholly state-owned),5434,0,Construction industry,1,8,6,0,0,0,7,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,18,0,0,0,17,17,18,17,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,1,200,Hunan,Other limited liability companies,3711,400,Construction industry,3,2,0,5,1,1,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,0,1000,Anhui,Limited liability company (sole proprietorship of natural person),1453,1000,Construction industry,1,3,0,0,0,2,0,0,2,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0
1315,1,4500,Anhui,Limited liability company (sole proprietorship of natural person),1256,4500,Construction industry,1,2,0,0,2,9,10,6,1,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,13,13,0,13,13,0,13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,0,2000,Jiangxi,Limited liability company (Natural person investment or holding),6251,2000,Construction industry,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,24,0,0,10,0,0,0,0,0,1,0,2,2,0,0,3,1,1,3,0
1317,0,2000,Sichuan,Limited liability company (Natural person investment or holding),5482,2000,Construction industry,2,2,29,0,3,6,0,0,,0,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,15,27,17,15,27,17,15,27,17,15,27,17,15,0,0,0,0,0,0,1,0,0,0,0,0,1
1318,0,2000,Shandong,Limited liability company (sole proprietorship of natural person),1668,458.85,Construction industry,1,2,0,0,10,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,21,30,30,21,30,30,21,30,30,21,30,30,21,0,0,0,0,0,0,0,0,0,0,0,0,2
1319,0,5000,Sichuan,Limited liability company (sole proprietorship of natural person),1598,0,Construction industry,1,2,0,0,0,6,7,13,,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,48,1,43,48,1,43,48,1,43,48,1,43,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1320,0,6032,Shandong,Limited liability company (wholly state-owned),10139,3408,"Water conservancy, environment and public facilities management",1,8,2,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,54,51,56,54,51,56,54,51,56,54,51,25,28,51,0,0,1,2,1,4,0,0,1,1,1,1,2
1321,0,2480,Tianjin,Limited liability company (sole proprietorship of natural person),1745,0,Construction industry,1,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,6,5,3,6,5,3,6,5,3,6,5,3,0,0,0,0,0,1,0,0,0,0,0,1,0
1322,0,11600,Tianjin,Limited liability company,3762,3100,Construction industry,3,2,11,0,12,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,50,0,42,50,0,42,50,0,42,50,0,42,50,0,0,0,0,3,8,15,0,4,1,3,5,3,3
1323,0,1000,Tianjin,Limited liability company (sole proprietorship of natural person),3182,1000,Construction industry,1,2,3,7,6,10,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,15,28,23,15,28,23,15,28,23,15,28,23,15,0,0,0,0,0,3,0,0,0,0,0,3,1
1324,0,1000,Tianjin,Limited liability company,2467,113.5,Scientific research and technology services,2,2,1,0,2,1,1,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,12,0,0,0,0,0,0,0,0,0,0,2,0,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2
1325,0,1000,Tianjin,Limited liability company (sole proprietorship of natural person),2128,200,Construction industry,1,2,0,0,3,4,5,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,0,5000,Tianjin,Limited liability company (sole proprietorship of natural person),1961,3346.28,Wholesale and retail,1,2,2,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,9,14,11,9,14,11,9,14,11,9,14,11,9,0,0,0,0,3,3,0,0,0,0,1,3,1
1327,0,5000,Tianjin,Limited liability company (sole proprietorship of natural person),1303,5000,Construction industry,1,2,0,0,2,3,0,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0
1328,0,2000,Tianjin,Limited liability company,960,0,Construction industry,2,2,0,0,0,6,0,4,,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,6,6,,6,6,,6,6,,6,6,,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,0,1000,Tianjin,Limited liability company,2471,100,Construction industry,2,2,12,2,2,4,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,11,11,13,11,11,11,11,11,13,11,11,13,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
1330,0,4200,Tianjin,Limited liability company (sole proprietorship of natural person),2402,4200,Construction industry,1,2,2,8,0,6,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,9,22,25,9,22,25,9,22,25,9,22,25,9,0,0,0,1,1,0,0,0,0,2,0,0,2
1331,0,5000,Tianjin,Limited liability company,2136,300,Scientific research and technology services,2,2,24,2,12,2,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,224,257,232,224,257,232,224,257,232,224,257,232,224,257,232,0,0,0,0,0,0,0,0,0,0,0,0,1
1332,1,1500,Tianjin,Limited liability company,1316,1500,Construction industry,2,2,0,0,2,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,10,18,0,10,18,0,10,18,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,0,600,Tianjin,Limited liability company,1420,0,Construction industry,2,2,0,0,0,0,0,10,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,7,5,0,7,5,0,7,5,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1334,0,20000,Tianjin,Limited liability company,2822,1000,Construction industry,3,2,2,6,2,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,1,0,0,0,0,0,0,2
1335,0,1100,Tianjin,Limited liability company (sole proprietorship of natural person),4241,1100,Scientific research and technology services,1,2,21,4,4,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,4,4,4,7,7,7,7,7,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,0,500,Tianjin,Limited liability company,8104,500,Manufacturing,4,2,4,0,4,0,2,1,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,61,46,41,61,46,41,61,46,41,61,46,41,61,46,41,0,0,1,0,2,0,1,0,0,1,1,1,1
1337,0,5080,Tianjin,Limited liability company (sole proprietorship of natural person),6757,5080,Wholesale and retail,1,2,5,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,36,33,33,36,33,33,36,33,33,36,33,33,36,0,0,0,1,0,2,1,0,0,0,1,1,1
1338,0,12000,Tianjin,Limited liability company,3312,1000,Construction industry,2,2,1,0,5,2,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,12,34,12,12,34,12,12,34,12,12,34,12,12,0,0,1,1,0,0,0,1,1,0,0,0,0
1339,0,5000,Tianjin,Limited liability company,1558,0,Construction industry,2,2,0,2,1,3,0,2,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,11,19,17,11,19,17,11,19,17,11,19,17,11,0,0,0,0,0,1,0,0,0,0,1,0,1
1340,0,5000,Tianjin,Limited liability company (sole proprietorship of natural person),1114,51.1,Construction industry,1,2,0,0,0,12,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,6,10,5,6,10,5,6,10,5,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,0,5000,Tianjin,Limited liability company,1358,0,Leasing and business services,2,2,0,0,5,3,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,4,22,0,4,22,0,4,22,0,4,22,0,0,0,0,2,0,8,0,0,0,1,0,4,2
1342,0,5000,Tianjin,Limited liability company,1338,0,Construction industry,2,2,0,0,0,2,1,6,,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,13,12,0,13,12,0,13,12,0,13,12,0,13,12,0,0,0,0,0,0,2,0,0,0,0,0,1,1
1343,0,2000,Tianjin,Limited liability company (sole proprietorship of natural person),6316,100,Scientific research and technology services,1,2,0,0,6,5,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,7,12,6,7,12,6,7,12,6,7,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,3
1344,0,800,Tianjin,Limited liability company,7653,200,Scientific research and technology services,2,2,9,0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,17,23,17,17,23,17,17,23,17,17,23,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,0,6000,Tianjin,Limited liability company,3693,1000,Construction industry,2,2,6,3,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,28,38,35,28,38,35,28,38,35,28,38,35,28,0,0,0,1,2,0,0,0,0,3,1,1,2
1346,0,2000,Tianjin,Limited liability company,1063,1162,"Water conservancy, environment and public facilities management",2,2,0,0,0,0,0,1,,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0,9,9,0,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,0,6000,Tianjin,Limited liability company,3337,640,Construction industry,2,2,6,6,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,7,0,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,14,11,0,14,11,0,14,11,0,14,11,0,14,11,0,0,0,1,0,0,6,0,0,0,0,0,1,1
1348,0,5000,Tianjin,Limited liability company,8185,280,Construction industry,2,2,15,4,6,7,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,25,15,22,25,15,22,25,15,22,25,15,22,25,0,0,1,0,2,0,0,0,1,1,0,0,1
1349,0,2000,Tianjin,Limited liability company,2667,1500,Construction industry,2,2,9,2,0,1,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,26,26,37,26,26,37,26,26,37,62,26,37,26,26,37,0,0,6,5,4,8,0,0,0,6,0,1,1
1350,0,4980,Tianjin,Limited liability company,4075,4980,Construction industry,2,2,4,4,4,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,81,0,0,81,0,0,81,0,0,81,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5
1351,0,500,Tianjin,Limited liability company,9544,500,Construction industry,2,2,11,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,20,17,13,12,17,18,20,17,18,20,17,13,12,0,0,0,0,0,0,1,0,0,0,0,0,0
1352,0,2000,Tianjin,Limited liability company,990,2000,Leasing and business services,2,2,0,0,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,0,4043,Tianjin,Limited liability company (sole proprietorship of natural person),1633,0,Construction industry,1,2,0,0,0,3,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,0,2000,Tianjin,Limited liability company,1422,171.8,Scientific research and technology services,2,2,0,0,2,0,3,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,14,13,12,14,13,12,14,13,12,14,13,12,14,13,0,0,0,0,0,0,0,0,0,0,0,1,0
1355,0,5000,Tianjin,Limited liability company (sole proprietorship of natural person),2020,500,Construction industry,1,2,0,5,1,3,0,1,,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1356,0,4980,Tianjin,Limited liability company,3782,4980,Construction industry,3,2,32,0,4,0,6,3,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,31,44,40,27,44,40,31,44,40,31,44,40,27,0,0,0,2,0,4,0,0,0,2,0,0,1
1357,0,5000,Tianjin,Limited liability company (sole proprietorship of natural person),1531,3400,Construction industry,1,2,0,0,0,6,0,3,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,22,0,22,22,0,22,22,0,22,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
